phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_testosterone_imputation	-0.0067 (0.0318)	(rg: -0.0067; 95% CI: -0.069 ... 0.0556)	1115965.0	-0.0067	0.0318	0.062328	-0.069 ... 0.0556	0.8329	-0.069028	0.055628	1.0	0.0	0.0067	male_age_low	unadjust	testosterone_imputation	0.08191680000000001	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_testosterone_imputation_log	-0.0317 (0.0323)	(rg: -0.0317; 95% CI: -0.095 ... 0.0316)	1115965.0	-0.0317	0.0323	0.063308	-0.095 ... 0.0316	0.3252	-0.095008	0.031608	1.0	0.0	0.0317	male_age_low	unadjust	testosterone_imputation_log	0.08320480000000001	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_testosterone_log	-0.0076 (0.0319)	(rg: -0.0076; 95% CI: -0.0701 ... 0.0549)	1115965.0	-0.0076	0.0319	0.062524	-0.0701 ... 0.0549	0.8113	-0.0701239999999999	0.0549239999999999	1.0	0.0	0.0076	male_age_low	unadjust	testosterone_log	0.0821744	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_testosterone_imputation	0.0091 (0.0316)	(rg: 0.0091; 95% CI: -0.0528 ... 0.071)	1115965.0	0.0091	0.0316	0.061936	-0.0528 ... 0.071	0.7735	-0.052836	0.071036	1.0	0.0	0.0091	male_age_middle	joint_1	testosterone_imputation	0.0814016	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_testosterone_imputation_log	0.0315 (0.0376)	(rg: 0.0315; 95% CI: -0.0422 ... 0.1052)	1115965.0	0.0315	0.0376	0.073696	-0.0422 ... 0.1052	0.402	-0.042196	0.105196	1.0	0.0	0.0315	male_age_middle	joint_1	testosterone_imputation_log	0.0968576	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_testosterone_log	0.014 (0.0334)	(rg: 0.014; 95% CI: -0.0515 ... 0.0795)	1115965.0	0.014	0.0334	0.065464	-0.0515 ... 0.0795	0.6747	-0.0514639999999999	0.0794639999999999	1.0	0.0	0.014	male_age_middle	joint_1	testosterone_log	0.0860384	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_middle_unadjust_testosterone_imputation_log	0.0508 (0.0371)	(rg: 0.0508; 95% CI: -0.0219 ... 0.1235)	1115965.0	0.0508	0.0371	0.072716	-0.0219 ... 0.1235	0.1717	-0.021916	0.123516	1.0	0.0	0.0508	male_age_middle	unadjust	testosterone_imputation_log	0.0955696	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_middle_unadjust_testosterone_log	0.0314 (0.0332)	(rg: 0.0314; 95% CI: -0.0337 ... 0.0965)	1115965.0	0.0314	0.0332	0.065072	-0.0337 ... 0.0965	0.343	-0.033672	0.096472	1.0	0.0	0.0314	male_age_middle	unadjust	testosterone_log	0.08552320000000001	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_joint_1_testosterone_imputation	-0.0148 (0.0238)	(rg: -0.0148; 95% CI: -0.0614 ... 0.0318)	1115965.0	-0.0148	0.0238	0.046648	-0.0614 ... 0.0318	0.535	-0.061448	0.031848	1.0	0.0	0.0148	male	joint_1	testosterone_imputation	0.061308800000000004	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_joint_1_testosterone_imputation_log	-0.0036 (0.0281)	(rg: -0.0036; 95% CI: -0.0587 ... 0.0515)	1115965.0	-0.0036	0.0281	0.055076	-0.0587 ... 0.0515	0.8969	-0.058676	0.051476	1.0	0.0	0.0036	male	joint_1	testosterone_imputation_log	0.07238560000000001	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_joint_1_testosterone_log	-0.0114 (0.0251)	(rg: -0.0114; 95% CI: -0.0606 ... 0.0378)	1115965.0	-0.0114	0.0251	0.049196	-0.0606 ... 0.0378	0.6493	-0.060596	0.037796	1.0	0.0	0.0114	male	joint_1	testosterone_log	0.06465760000000001	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_unadjust_testosterone_imputation	0.0056 (0.0238)	(rg: 0.0056; 95% CI: -0.041 ... 0.0522)	1115965.0	0.0056	0.0238	0.046648	-0.041 ... 0.0522	0.8122	-0.041048	0.052248	1.0	0.0	0.0056	male	unadjust	testosterone_imputation	0.061308800000000004	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_unadjust_testosterone_imputation_log	0.0134 (0.0272)	(rg: 0.0134; 95% CI: -0.0399 ... 0.0667)	1115965.0	0.0134	0.0272	0.053312	-0.0399 ... 0.0667	0.6213	-0.0399119999999999	0.066712	1.0	0.0	0.0134	male	unadjust	testosterone_imputation_log	0.0700672	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_unadjust_testosterone_log	0.0044 (0.0247)	(rg: 0.0044; 95% CI: -0.044 ... 0.0528)	1115965.0	0.0044	0.0247	0.048412	-0.044 ... 0.0528	0.8596	-0.0440119999999999	0.052812	1.0	0.0	0.0044	male	unadjust	testosterone_log	0.0636272	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_joint_1_testosterone_detection	0.0304 (0.0277)	(rg: 0.0304; 95% CI: -0.0239 ... 0.0847)	1115966.0	0.0304	0.0277	0.054292	-0.0239 ... 0.0847	0.2736	-0.023892	0.084692	1.0	0.0	0.0304	female	joint_1	testosterone_detection	0.0713552	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_testosterone_detection	-0.0651 (0.0647)	(rg: -0.0651; 95% CI: -0.1919 ... 0.0617)	1115985.0	-0.0651	0.0647	0.1268119999999999	-0.1919 ... 0.0617	0.3145	-0.1919119999999999	0.0617119999999999	1.0	0.0	0.0651	female_menstruation_regular	joint_1	testosterone_detection	0.1666672	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_testosterone_detection	-0.0456 (0.0656)	(rg: -0.0456; 95% CI: -0.1742 ... 0.083)	1115983.0	-0.0456	0.0656	0.128576	-0.1742 ... 0.083	0.4876	-0.174176	0.082976	1.0	0.0	0.0456	female_menstruation_regular	unadjust	testosterone_detection	0.1689856	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_testosterone_detection	-0.0015 (0.0686)	(rg: -0.0015; 95% CI: -0.136 ... 0.133)	1115979.0	-0.0015	0.0686	0.134456	-0.136 ... 0.133	0.9829	-0.135956	0.132956	1.0	0.0	0.0015	female_perimenopause	joint_1	testosterone_detection	0.1767136	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_testosterone_detection	0.0319 (0.0292)	(rg: 0.0319; 95% CI: -0.0253 ... 0.0891)	1115967.0	0.0319	0.0292	0.057232	-0.0253 ... 0.0891	0.2746	-0.025332	0.0891319999999999	1.0	0.0	0.0319	female_postmenopause	joint_1	testosterone_detection	0.0752192	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_testosterone_detection	0.0164 (0.0303)	(rg: 0.0164; 95% CI: -0.043 ... 0.0758)	1115967.0	0.0164	0.0303	0.059388	-0.043 ... 0.0758	0.5879	-0.042988	0.075788	1.0	0.0	0.0164	female_postmenopause	unadjust	testosterone_detection	0.0780528	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_premenopause_joint_1_testosterone_detection	-0.0401 (0.0666)	(rg: -0.0401; 95% CI: -0.1706 ... 0.0904)	1115989.0	-0.0401	0.0666	0.130536	-0.1706 ... 0.0904	0.5472	-0.170636	0.090436	1.0	0.0	0.0401	female_premenopause	joint_1	testosterone_detection	0.1715616	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_premenopause_unadjust_testosterone_detection	0.032 (0.0623)	(rg: 0.032; 95% CI: -0.0901 ... 0.1541)	1115985.0	0.032	0.0623	0.122108	-0.0901 ... 0.1541	0.6078	-0.090108	0.154108	1.0	0.0	0.032	female_premenopause	unadjust	testosterone_detection	0.1604848	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	female_unadjust_testosterone_detection	0.0082 (0.0278)	(rg: 0.0082; 95% CI: -0.0463 ... 0.0627)	1115966.0	0.0082	0.0278	0.0544879999999999	-0.0463 ... 0.0627	0.7672	-0.0462879999999999	0.062688	1.0	0.0	0.0082	female	unadjust	testosterone_detection	0.0716128	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_age_high_joint_1_testosterone_detection	0.0699 (0.0949)	(rg: 0.0699; 95% CI: -0.1161 ... 0.2559)	1115866.0	0.0699	0.0949	0.186004	-0.1161 ... 0.2559	0.4612	-0.116104	0.255904	1.0	0.0	0.0699	male_age_high	joint_1	testosterone_detection	0.2444624	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_age_high_unadjust_testosterone_detection	0.0687 (0.1043)	(rg: 0.0687; 95% CI: -0.1357 ... 0.2731)	1115869.0	0.0687	0.1043	0.204428	-0.1357 ... 0.2731	0.51	-0.135728	0.273128	1.0	0.0	0.0687	male_age_high	unadjust	testosterone_detection	0.2686768	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_age_low_joint_1_testosterone_detection	-0.0322 (0.0729)	(rg: -0.0322; 95% CI: -0.1751 ... 0.1107)	1092015.0	-0.0322	0.0729	0.142884	-0.1751 ... 0.1107	0.6585	-0.175084	0.110684	1.0	0.0	0.0322	male_age_low	joint_1	testosterone_detection	0.18779040000000002	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_age_low_unadjust_testosterone_detection	-0.0428 (0.0738)	(rg: -0.0428; 95% CI: -0.1874 ... 0.1018)	1087447.0	-0.0428	0.0738	0.144648	-0.1874 ... 0.1018	0.5619	-0.187448	0.101848	1.0	0.0	0.0428	male_age_low	unadjust	testosterone_detection	0.19010880000000002	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_age_middle_joint_1_testosterone_detection	0.1259 (0.0694)	(rg: 0.1259; 95% CI: -0.0101 ... 0.2619)	1112448.0	0.1259	0.0694	0.136024	-0.0101 ... 0.2619	0.0694	-0.0101239999999999	0.261924	1.0	0.0	0.1259	male_age_middle	joint_1	testosterone_detection	0.1787744	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_age_middle_unadjust_testosterone_detection	0.1144 (0.0741)	(rg: 0.1144; 95% CI: -0.0308 ... 0.2596)	1112101.0	0.1144	0.0741	0.145236	-0.0308 ... 0.2596	0.1224	-0.030836	0.259636	1.0	0.0	0.1144	male_age_middle	unadjust	testosterone_detection	0.1908816	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_joint_1_testosterone_detection	0.0468 (0.1121)	(rg: 0.0468; 95% CI: -0.1729 ... 0.2665)	1116034.0	0.0468	0.1121	0.219716	-0.1729 ... 0.2665	0.6766	-0.172916	0.266516	1.0	0.0	0.0468	male	joint_1	testosterone_detection	0.2887696	logistic	joint	adjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_logistic	34002096_mullins_2021_bpd1	male_unadjust_testosterone_detection	0.0638 (0.1336)	(rg: 0.0638; 95% CI: -0.1981 ... 0.3257)	1116037.0	0.0638	0.1336	0.261856	-0.1981 ... 0.3257	0.6329	-0.1980559999999999	0.3256559999999999	1.0	0.0	0.0638	male	unadjust	testosterone_detection	0.3441536	logistic	joint	unadjust	testosterone_detection
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_joint_1_testosterone_free_imputation_log	0.0091 (0.0238)	(rg: 0.0091; 95% CI: -0.0375 ... 0.0557)	1115965.0	0.0091	0.0238	0.046648	-0.0375 ... 0.0557	0.7023	-0.037548	0.055748	1.0	0.0	0.0091	female	joint_1	testosterone_free_imputation_log	0.061308800000000004	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_testosterone_free_imputation_log	-0.0282 (0.0451)	(rg: -0.0282; 95% CI: -0.1166 ... 0.0602)	1115966.0	-0.0282	0.0451	0.088396	-0.1166 ... 0.0602	0.5322	-0.116596	0.060196	1.0	0.0	0.0282	female_menstruation_regular	joint_1	testosterone_free_imputation_log	0.1161776	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_testosterone_free_imputation_log	-0.0282 (0.0425)	(rg: -0.0282; 95% CI: -0.1115 ... 0.0551)	1115966.0	-0.0282	0.0425	0.0833	-0.1115 ... 0.0551	0.5078	-0.1115	0.0550999999999999	1.0	0.0	0.0282	female_menstruation_regular	unadjust	testosterone_free_imputation_log	0.10948000000000001	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_testosterone_free_imputation_log	-0.0188 (0.0501)	(rg: -0.0188; 95% CI: -0.117 ... 0.0794)	1115965.0	-0.0188	0.0501	0.0981959999999999	-0.117 ... 0.0794	0.7071	-0.1169959999999999	0.079396	1.0	0.0	0.0188	female_perimenopause	joint_1	testosterone_free_imputation_log	0.1290576	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_testosterone_free_imputation_log	-0.0576 (0.0479)	(rg: -0.0576; 95% CI: -0.1515 ... 0.0363)	1115965.0	-0.0576	0.0479	0.093884	-0.1515 ... 0.0363	0.2288	-0.151484	0.036284	1.0	0.0	0.0576	female_perimenopause	unadjust	testosterone_free_imputation_log	0.1233904	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_testosterone_free_imputation_log	0.0108 (0.0252)	(rg: 0.0108; 95% CI: -0.0386 ... 0.0602)	1115965.0	0.0108	0.0252	0.049392	-0.0386 ... 0.0602	0.6668	-0.038592	0.0601919999999999	1.0	0.0	0.0108	female_postmenopause	joint_1	testosterone_free_imputation_log	0.0649152	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_testosterone_free_imputation_log	-0.0195 (0.0269)	(rg: -0.0195; 95% CI: -0.0722 ... 0.0332)	1115965.0	-0.0195	0.0269	0.052724	-0.0722 ... 0.0332	0.4682	-0.072224	0.033224	1.0	0.0	0.0195	female_postmenopause	unadjust	testosterone_free_imputation_log	0.0692944	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_testosterone_free_imputation_log	0.0133 (0.0531)	(rg: 0.0133; 95% CI: -0.0908 ... 0.1174)	1115966.0	0.0133	0.0531	0.104076	-0.0908 ... 0.1174	0.8022	-0.090776	0.117376	1.0	0.0	0.0133	female_premenopause	joint_1	testosterone_free_imputation_log	0.1367856	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_testosterone_free_imputation_log	0.031 (0.0453)	(rg: 0.031; 95% CI: -0.0578 ... 0.1198)	1115966.0	0.031	0.0453	0.0887879999999999	-0.0578 ... 0.1198	0.4941	-0.0577879999999999	0.1197879999999999	1.0	0.0	0.031	female_premenopause	unadjust	testosterone_free_imputation_log	0.1166928	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	female_unadjust_testosterone_free_imputation_log	-0.0192 (0.0241)	(rg: -0.0192; 95% CI: -0.0664 ... 0.028)	1115965.0	-0.0192	0.0241	0.047236	-0.0664 ... 0.028	0.4251	-0.066436	0.028036	1.0	0.0	0.0192	female	unadjust	testosterone_free_imputation_log	0.0620816	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_age_high_joint_1_testosterone_free_imputation_log	0.0081 (0.0549)	(rg: 0.0081; 95% CI: -0.0995 ... 0.1157)	1115965.0	0.0081	0.0549	0.1076039999999999	-0.0995 ... 0.1157	0.8823	-0.099504	0.1157039999999999	1.0	0.0	0.0081	male_age_high	joint_1	testosterone_free_imputation_log	0.1414224	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_age_high_unadjust_testosterone_free_imputation_log	0.006 (0.0538)	(rg: 0.006; 95% CI: -0.0994 ... 0.1114)	1115965.0	0.006	0.0538	0.105448	-0.0994 ... 0.1114	0.9108	-0.099448	0.111448	1.0	0.0	0.006	male_age_high	unadjust	testosterone_free_imputation_log	0.1385888	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_testosterone_free_imputation_log	-0.0509 (0.0412)	(rg: -0.0509; 95% CI: -0.1317 ... 0.0299)	1115965.0	-0.0509	0.0412	0.080752	-0.1317 ... 0.0299	0.2163	-0.131652	0.029852	1.0	0.0	0.0509	male_age_low	joint_1	testosterone_free_imputation_log	0.10613120000000001	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_testosterone_free_imputation_log	-0.0473 (0.0394)	(rg: -0.0473; 95% CI: -0.1245 ... 0.0299)	1115965.0	-0.0473	0.0394	0.0772239999999999	-0.1245 ... 0.0299	0.2296	-0.124524	0.0299239999999999	1.0	0.0	0.0473	male_age_low	unadjust	testosterone_free_imputation_log	0.1014944	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_testosterone_free_imputation_log	0.059 (0.0447)	(rg: 0.059; 95% CI: -0.0286 ... 0.1466)	1115965.0	0.059	0.0447	0.087612	-0.0286 ... 0.1466	0.1868	-0.028612	0.146612	1.0	0.0	0.059	male_age_middle	joint_1	testosterone_free_imputation_log	0.11514719999999999	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_age_middle_unadjust_testosterone_free_imputation_log	0.0634 (0.0441)	(rg: 0.0634; 95% CI: -0.023 ... 0.1498)	1115965.0	0.0634	0.0441	0.086436	-0.023 ... 0.1498	0.1502	-0.023036	0.149836	1.0	0.0	0.0634	male_age_middle	unadjust	testosterone_free_imputation_log	0.1136016	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_joint_1_testosterone_free_imputation_log	0.0038 (0.031)	(rg: 0.0038; 95% CI: -0.057 ... 0.0646)	1115965.0	0.0038	0.031	0.06076	-0.057 ... 0.0646	0.9017	-0.05696	0.06456	1.0	0.0	0.0038	male	joint_1	testosterone_free_imputation_log	0.079856	logistic	joint	adjust	testosterone_free_imputation_log
bipolar_type_1	primaries_against_testosterone_free_linear	34002096_mullins_2021_bpd1	male_unadjust_testosterone_free_imputation_log	0.01 (0.0307)	(rg: 0.01; 95% CI: -0.0502 ... 0.0702)	1115965.0	0.01	0.0307	0.060172	-0.0502 ... 0.0702	0.745	-0.050172	0.070172	1.0	0.0	0.01	male	unadjust	testosterone_free_imputation_log	0.0790832	logistic	joint	unadjust	testosterone_free_imputation_log
bipolar_type_1	nan	34002096_mullins_2021_bpd1	male_age_middle_unadjust_testosterone_imputation	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	male_age_middle	unadjust	testosterone_imputation	nan	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	nan	34002096_mullins_2021_bpd1	male_age_high_unadjust_testosterone_imputation	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	male_age_high	unadjust	testosterone_imputation	nan	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	nan	34002096_mullins_2021_bpd1	male_age_high_joint_1_testosterone_imputation	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	male_age_high	joint_1	testosterone_imputation	nan	logistic	joint	adjust	testosterone_imputation
