code_ukbiobank	medication_name	medication_category	code_atc	group_atc	Category	Coding a	Medication ATC code	Drug name
1140864592	Fluvastatin	lescol 20mg capsule	C10AA04		lescol 20mg capsule	1140864592	C10AA04	Fluvastatin
1140884326	Quinacrine	mepacrine	P01AX05		mepacrine	1140884326	P01AX05	Quinacrine
1140878280	Mineral Oil |Petrolatum	ultrabase cream	D02A		ultrabase cream	1140878280	D02A	Mineral Oil |Petrolatum
1140875278	Acemetacin	acemetacin	M01AB11		acemetacin	1140875278	M01AB11	Acemetacin
1140878288	No Active Ingredients	unguentum merck cream	D02A		unguentum merck cream	1140878288	D02A	No Active Ingredients
1141150594	Interferon Beta-1A	interferon beta-1a	L03AB07		interferon beta-1a	1141150594	L03AB07	Interferon Beta-1A
1140910382	Cyclosporine	cya - cyclosporin	L04AD01 |S01XA18		cya - cyclosporin	1140910382	L04AD01 |S01XA18	Cyclosporine
1140870316	Folic Acid |Ferrous Sulfate	ferrograd folic filmtab	B03AD03		ferrograd folic filmtab	1140870316	B03AD03	Folic Acid |Ferrous Sulfate
1140856436	Caffeine |Acetaminophen |Codeine |Diphenhydramine	propain tablet	N02AJ09		propain tablet	1140856436	N02AJ09	Caffeine |Acetaminophen |Codeine |Diphenhydramine
1140911760	Caffeine |Acetylsalicylic Acid	beechams powder	N02BA51		beechams powder	1140911760	N02BA51	Caffeine |Acetylsalicylic Acid
1140865598	Mesalazine	salofalk 250mg e/c tablet	A07EC02		salofalk 250mg e/c tablet	1140865598	A07EC02	Mesalazine
1140884706	Megestrol Acetate	megestrol	G03AC05 |G03DB02 |L02AB01	G03	megestrol	1140884706	G03AC05 |G03DB02 |L02AB01	Megestrol Acetate
1140853186	Chloramphenicol	chloramphenicol eye drops	S01AA01		chloramphenicol eye drops	1140853186	S01AA01	Chloramphenicol
1140927354	Ketorolac	acular 0.5% ophthalmic solution	S01BC05		acular 0.5% ophthalmic solution	1140927354	S01BC05	Ketorolac
1141180792	Oxycodone	oxycontin 5mg m/r tablet	N02AA05		oxycontin 5mg m/r tablet	1141180792	N02AA05	Oxycodone
1141168344	Zafirlukast	accolate 20mg tablet	R03DC01		accolate 20mg tablet	1141168344	R03DC01	Zafirlukast
1141169530	Piroxicam	brexidol 20mg tablet	M01AC01		brexidol 20mg tablet	1141169530	M01AC01	Piroxicam
1140884676	Fluocinolone Acetonide	fluocinolone	C05AA10 |D07AC04 |S01BA15 |S02BA08		fluocinolone	1140884676	C05AA10 |D07AC04 |S01BA15 |S02BA08	Fluocinolone Acetonide
1140871238	Flurbiprofen	froben 50mg tablet	M01AE09		froben 50mg tablet	1140871238	M01AE09	Flurbiprofen
1141191818	Mometasone	asmanex twisthaler 200mcg breath-actuated dry powder inhaler	R03BA07		asmanex twisthaler 200mcg breath-actuated dry powder inhaler	1141191818	R03BA07	Mometasone
1141179842	Tacrolimus	tacrolimus monohydrate 0.03% ointment	D11AH01		tacrolimus monohydrate 0.03% ointment	1141179842	D11AH01	Tacrolimus
1140865608	Famotidine	famotidine	A02BA03		famotidine	1140865608	A02BA03	Famotidine
1140880240	Isotretinoin	roaccutane 5mg capsule	D10AD04		roaccutane 5mg capsule	1140880240	D10AD04	Isotretinoin
1140877894	Ketoprofen	oruvail gel	M02AA10		oruvail gel	1140877894	M02AA10	Ketoprofen
1140874056	Rifampicin	rifampicin	J04AB02		rifampicin	1140874056	J04AB02	Rifampicin
1141188652	Ibuprofen	phorpain 5% gel	M02AA13		phorpain 5% gel	1141188652	M02AA13	Ibuprofen
1140866724	Acebutolol	acebutolol	C07AB04		acebutolol	1140866724	C07AB04	Acebutolol
1141171548	Bezafibrate	zimbacol xl 400mg m/r tablet	C10AB02		zimbacol xl 400mg m/r tablet	1141171548	C10AB02	Bezafibrate
1140869412	Potassium Citrate	potassium citrate 3g/sachet granules	A12BA02		potassium citrate 3g/sachet granules	1140869412	A12BA02	Potassium Citrate
1140888376	Sodium Chloride	sodium chloride eye drops	S01XA03		sodium chloride eye drops	1140888376	S01XA03	Sodium Chloride
1140870900	Sodium Phosphate	phosphate-sandoz tablet	B05XA09		phosphate-sandoz tablet	1140870900	B05XA09	Sodium Phosphate
1141145830	Plantago Seed	fybozest orange 3.5g s/f granules	A06AC		fybozest orange 3.5g s/f granules	1141145830	A06AC	Plantago Seed
1140878252	Light Mineral Oil |Isopropyl Myristate	hydromol emollient bath additive	D02A		hydromol emollient bath additive	1140878252	D02A	Light Mineral Oil |Isopropyl Myristate
1140868820	Desmopressin	desmospray 10micrograms nasal spray	H01BA02		desmospray 10micrograms nasal spray	1140868820	H01BA02	Desmopressin
1141188880	Desmopressin	presinex 10micrograms nasal spray	H01BA02		presinex 10micrograms nasal spray	1141188880	H01BA02	Desmopressin
1140858300	Vitamin C |Ferrous Sulfate	ferrograd-c filmtab	A11JB		ferrograd-c filmtab	1140858300	A11JB	Vitamin C |Ferrous Sulfate
1140909848	Diethylstilbestrol	diethylstilbestrol	G03CB02 |G03CC05 |L02AA01	G03	diethylstilbestrol	1140909848	G03CB02 |G03CC05 |L02AA01	Diethylstilbestrol
1140872030	Acetaminophen |Codeine	migraleve yellow tablet	N02AJ06		migraleve yellow tablet	1140872030	N02AJ06	Acetaminophen |Codeine
1141190656	Acetaminophen |Codeine	kapake 30/500 effervescent tablet	N02AJ06		kapake 30/500 effervescent tablet	1141190656	N02AJ06	Acetaminophen |Codeine
1140856336	Codeine |Acetylsalicylic Acid	codis dispersible tablet	N02AJ07		codis dispersible tablet	1140856336	N02AJ07	Codeine |Acetylsalicylic Acid
1141187336	Pimecrolimus	elidel 1% cream	D11AH02		elidel 1% cream	1141187336	D11AH02	Pimecrolimus
1140851730	Diltiazem	calcicard 60mg tablet	C08DB01		calcicard 60mg tablet	1140851730	C08DB01	Diltiazem
1140863272	Clobazam	frisium 10mg capsule	N05BA09		frisium 10mg capsule	1140863272	N05BA09	Clobazam
1141171052	Oxycodone	oxycontin 40mg m/r tablet	N02AA05		oxycontin 40mg m/r tablet	1141171052	N02AA05	Oxycodone
1140871604	Sulindac	sulindac	M01AB02		sulindac	1140871604	M01AB02	Sulindac
1140882794	Nystatin |Neomycin |Clobetasol Propionate	clobetasol propionate+neomycin sulphate+nystatin	D07CD01		clobetasol propionate+neomycin sulphate+nystatin	1140882794	D07CD01	Nystatin |Neomycin |Clobetasol Propionate
1140926994	Acamprosate	campral ec 333mg e/c tablet	N07BB03		campral ec 333mg e/c tablet	1140926994	N07BB03	Acamprosate
1141157406	Norethisterone	norethisterone product	G03AC01 |G03DC02	G03	norethisterone product	1141157406	G03AC01 |G03DC02	Norethisterone
1140869262	Norethisterone |Ethinyl Estradiol	ovysmen tablet	G03AA05	G03	ovysmen tablet	1140869262	G03AA05	Norethisterone |Ethinyl Estradiol
1140869260	Norethisterone |Ethinyl Estradiol	norimin tablet	G03AA05	G03	norimin tablet	1140869260	G03AA05	Norethisterone |Ethinyl Estradiol
1140869254	Norethisterone |Ethinyl Estradiol	binovum tablet	G03AA05	G03	binovum tablet	1140869254	G03AA05	Norethisterone |Ethinyl Estradiol
1140910570	Nitroglycerin	nitroglycerin	C01DA02 |C05AE01		nitroglycerin	1140910570	C01DA02 |C05AE01	Nitroglycerin
1140882836	Hydrocortisone |Clioquinol	vioform hydrocortisone cream	D07CA01		vioform hydrocortisone cream	1140882836	D07CA01	Hydrocortisone |Clioquinol
1140911832	Fentanyl	durogesic 50micrograms/hour patch	N02AB03		durogesic 50micrograms/hour patch	1140911832	N02AB03	Fentanyl
1140925930	Salicylic Acid |Mucopolysaccharide Polysulfate	movelat relief gel	M02AC		movelat relief gel	1140925930	M02AC	Salicylic Acid |Mucopolysaccharide Polysulfate
1140909864	Azathioprine	azt - azathioprine	L04AX01		azt - azathioprine	1140909864	L04AX01	Azathioprine
1140909484	Cromoglicic Acid	hay-crom eye drops	S01GX01		hay-crom eye drops	1140909484	S01GX01	Cromoglicic Acid
1140873482	Minocycline	minocin 50mg tablet	J01AA08		minocin 50mg tablet	1140873482	J01AA08	Minocycline
1140874178	Norfloxacin	norfloxacin	J01MA06 |S01AE02		norfloxacin	1140874178	J01MA06 |S01AE02	Norfloxacin
1140881842	Heparin	heparin	B01AB01 |C05BA03 |S01XA14		heparin	1140881842	B01AB01 |C05BA03 |S01XA14	Heparin
1140879660	Pergolide	pergolide	N04BC02		pergolide	1140879660	N04BC02	Pergolide
1140879830	Oxprenolol	oxprenolol	C07AA02		oxprenolol	1140879830	C07AA02	Oxprenolol
1140921160	Iron	fersaday 304mg tablet	B03AA07		fersaday 304mg tablet	1140921160	B03AA07	Iron
1141200094	Eflornithine	vaniqa 11.5% cream	D11AX16		vaniqa 11.5% cream	1141200094	D11AX16	Eflornithine
1140865358	Aluminum Hydroxide |Magnesium Hydroxide |Simethicone	maalox tablet	A02A		maalox tablet	1140865358	A02A	Aluminum Hydroxide |Magnesium Hydroxide |Simethicone
1185	Vitamin E	vitamin e product [ctsu]	A11H		vitamin e product [ctsu]	1185	A11H	Vitamin E
1141164836	Urea	eucerin 10% cream	D02A		eucerin 10% cream	1141164836	D02A	Urea
1140916948	Petrolatum |Lanolin |Light Mineral Oil	e45 lotion	D02AC		e45 lotion	1140916948	D02AC	Petrolatum |Lanolin |Light Mineral Oil
1140878350	Coal Tar	carbo-dome cream	D05AA		carbo-dome cream	1140878350	D05AA	Coal Tar
1140881346	Glutamic Acid	glutamic acid product	A09AB01		glutamic acid product	1140881346	A09AB01	Glutamic Acid
1141172966	Caffeine |Acetaminophen |Codeine |Diphenhydramine	propain caplet	N02AJ09		propain caplet	1141172966	N02AJ09	Caffeine |Acetaminophen |Codeine |Diphenhydramine
1141167308	Calcium Acetate	phosex 1g tablet	V03AE		phosex 1g tablet	1141167308	V03AE	Calcium Acetate
1140868260	Acetaminophen |Dextropropoxyphene	distalgesic tablet	N02AJ		distalgesic tablet	1140868260	N02AJ	Acetaminophen |Dextropropoxyphene
1140865966	Digoxin	digoxin product	C01AA05		digoxin product	1140865966	C01AA05	Digoxin
1140866318	Spironolactone	spirolone 25mg tablet	C03DA01		spirolone 25mg tablet	1140866318	C03DA01	Spironolactone
1140861702	Phenindione	phenindione	B01AA02		phenindione	1140861702	B01AA02	Phenindione
1141157366	Ciprofloxacin	ciprofloxacin product	J01MA02 |S01AE03 |S02AA15 |S03AA07		ciprofloxacin product	1141157366	J01MA02 |S01AE03 |S02AA15 |S03AA07	Ciprofloxacin
1140910854	L-Carnitine	l-carnitine product	A16AA01		l-carnitine product	1140910854	A16AA01	L-Carnitine
1140860776	Enalapril	innovace 2.5mg tablet	C09AA02		innovace 2.5mg tablet	1140860776	C09AA02	Enalapril
1141190534	Ibandronate	bondronat 50mg tablet	M05BA06		bondronat 50mg tablet	1141190534	M05BA06	Ibandronate
1140872484	Disulfiram	antabuse 200mg tablet	N07BB01		antabuse 200mg tablet	1140872484	N07BB01	Disulfiram
1140872440	Amantadine	symmetrel 100mg capsule	N04BB01		symmetrel 100mg capsule	1140872440	N04BB01	Amantadine
1141176858	Bupropion	zyban 150mg m/r tablet	N06AX12		zyban 150mg m/r tablet	1141176858	N06AX12	Bupropion
1140861588	Enoxaparin	enoxaparin	B01AB05		enoxaparin	1140861588	B01AB05	Enoxaparin
1140868968	Danazol	danazol	G03XA01	G03	danazol	1140868968	G03XA01	Danazol
1140867342	Zuclopenthixol	clopixol 2mg tablet	N05AF05		clopixol 2mg tablet	1140867342	N05AF05	Zuclopenthixol
1140882100	Zuclopenthixol	zuclopenthixol	N05AF05		zuclopenthixol	1140882100	N05AF05	Zuclopenthixol
1140882544	Fusidic Acid	fucidin ointment	D06AX01		fucidin ointment	1140882544	D06AX01	Fusidic Acid
1140925808	Aceclofenac	preservex 100mg tablet	M02AA25		preservex 100mg tablet	1140925808	M02AA25	Aceclofenac
1140865724	Picosulfuric Acid	sodium picosulphate	A06AB08		sodium picosulphate	1140865724	A06AB08	Picosulfuric Acid
1140878290	Benzalkonium |Dimethicone	conotrane cream	D08AJ01		conotrane cream	1140878290	D08AJ01	Benzalkonium |Dimethicone
1140878504	Coal Tar	polytar plus liquid	D05AA		polytar plus liquid	1140878504	D05AA	Coal Tar
1141185108	Colloidal Oatmeal	aveeno lotion	D05AA		aveeno lotion	1141185108	D05AA	Colloidal Oatmeal
1141193140	Evening Primrose Oil	evening primrose oil 20% cream	D11AX02		evening primrose oil 20% cream	1141193140	D11AX02	Evening Primrose Oil
1141200882	Light Mineral Oil	oilatum bath formula liquid bath additive 300ml	D02A		oilatum bath formula liquid bath additive 300ml	1141200882	D02A	Light Mineral Oil
1140870786	Multivitamin	ketovite tablet	A11B		ketovite tablet	1140870786	A11B	Multivitamin
1140874826	Glucagon Recombinant	glucagon product	H04AA01		glucagon product	1140874826	H04AA01	Glucagon Recombinant
1140868644	Somatropin Recombinant	somatropin	H01AC01		somatropin	1140868644	H01AC01	Somatropin Recombinant
1140866022	Pancrelipase	pancreatin	A09AA02		pancreatin	1140866022	A09AA02	Pancrelipase
1140884404	Caffeine |Acetaminophen	paracetamol+caffeine	N02BE51		paracetamol+caffeine	1140884404	N02BE51	Caffeine |Acetaminophen
1140860398	Atenolol |Amiloride |Hydrochlorothiazide	kalten capsule	C07DB01		kalten capsule	1140860398	C07DB01	Atenolol |Amiloride |Hydrochlorothiazide
1141157410	Levonorgestrel	levonorgestrel product	G03AC03 |G03AD01	G03	levonorgestrel product	1141157410	G03AC03 |G03AD01	Levonorgestrel
1140880342	Mupirocin	mupirocin	D06AX09 |R01AX06		mupirocin	1140880342	D06AX09 |R01AX06	Mupirocin
1140910372	Chloramphenicol	chloramiphene	D06AX02 |D10AF03 |G01AA05 |J01BA01 |S01AA01 |S02AA01 |S03AA08		chloramiphene	1140910372	D06AX02 |D10AF03 |G01AA05 |J01BA01 |S01AA01 |S02AA01 |S03AA08	Chloramphenicol
1140884558	Ketorolac	ketorolac	M01AB15 |S01BC05		ketorolac	1140884558	M01AB15 |S01BC05	Ketorolac
1140875346	Tenoxicam	tenoxicam	M01AC02		tenoxicam	1140875346	M01AC02	Tenoxicam
1140869772	Fluorouracil	fluorouracil	L01BC02		fluorouracil	1140869772	L01BC02	Fluorouracil
1141164760	Warfarin	marevan 0.5mg tablet	B01AA03		marevan 0.5mg tablet	1141164760	B01AA03	Warfarin
1140879648	Apomorphine	apomorphine	N04BC07 |G04BE07		apomorphine	1140879648	N04BC07 |G04BE07	Apomorphine
1140927544	Nitroglycerin	glyceryl trinitrate patch	C01DA02		glyceryl trinitrate patch	1140927544	C01DA02	Nitroglycerin
1140867914	Tranylcypromine	tranylcypromine	N06AF04		tranylcypromine	1140867914	N06AF04	Tranylcypromine
1140911834	Fentanyl	durogesic 75micrograms/hour patch	N02AB03		durogesic 75micrograms/hour patch	1140911834	N02AB03	Fentanyl
1141157496	Diazepam	diazepam product	N05BA01		diazepam product	1141157496	N05BA01	Diazepam
1141166998	Loperamide |Simethicone	imodium plus 2mg/125mg chewable tablet	A07DA53		imodium plus 2mg/125mg chewable tablet	1141166998	A07DA53	Loperamide |Simethicone
1140853978	Oxymetazoline	oxymetazoline 500micrograms/ml nasal spray	R01AA05		oxymetazoline 500micrograms/ml nasal spray	1140853978	R01AA05	Oxymetazoline
1140927812	Oxymetazoline	decongestant 0.05% nasal spray	R01AA05		decongestant 0.05% nasal spray	1140927812	R01AA05	Oxymetazoline
1140925936	Salicylic Acid |Mucopolysaccharide Polysulfate	movelat relief cream	M02AC		movelat relief cream	1140925936	M02AC	Salicylic Acid |Mucopolysaccharide Polysulfate
1140909480	Acetylsalicylic Acid	aspro clear maximum strength soluble tablet	N02BA01		aspro clear maximum strength soluble tablet	1140909480	N02BA01	Acetylsalicylic Acid
1140917114	Acetylsalicylic Acid |Sodium Bicarbonate |Citric Acid	alka-seltzer tablet	N02BA51		alka-seltzer tablet	1140917114	N02BA51	Acetylsalicylic Acid |Sodium Bicarbonate |Citric Acid
1140921818	Apraclonidine	iopidine ophthalmic 0.5% intra-ocular solution	S01EA03		iopidine ophthalmic 0.5% intra-ocular solution	1140921818	S01EA03	Apraclonidine
1140880238	Isotretinoin	isotretinoin	D10AD04 |D10BA01		isotretinoin	1140880238	D10AD04 |D10BA01	Isotretinoin
1140862008	Salbutamol	steri-neb salamol 2.5mg/2.5ml nebulisation unit	R03AC02		steri-neb salamol 2.5mg/2.5ml nebulisation unit	1140862008	R03AC02	Salbutamol
1141166858	Isosorbide Mononitrate	chemydur 60xl m/r tablet	C01DA14		chemydur 60xl m/r tablet	1141166858	C01DA14	Isosorbide Mononitrate
1140927940	Nifedipine	tensipine mr 10 m/r tablet	C08CA05		tensipine mr 10 m/r tablet	1140927940	C08CA05	Nifedipine
1140874160	Ofloxacin	ofloxacin	J01MA01 |S01AE01 |S02AA16		ofloxacin	1140874160	J01MA01 |S01AE01 |S02AA16	Ofloxacin
1140860192	Nadolol	nadolol	C07AA12		nadolol	1140860192	C07AA12	Nadolol
1140926004	Budesonide	entocort cr 3mg m/r capsule	A07EA06		entocort cr 3mg m/r capsule	1140926004	A07EA06	Budesonide
1140872320	Levodopa	levodopa	N04BA01		levodopa	1140872320	N04BA01	Levodopa
1140865368	Aluminum Hydroxide |Magnesium Hydroxide	mucogel suspension	A02A		mucogel suspension	1140865368	A02A	Aluminum Hydroxide |Magnesium Hydroxide
1140851314	Glycine Betaine |Pepsin	acidol-pepsin tablet	A09A		acidol-pepsin tablet	1140851314	A09A	Glycine Betaine |Pepsin
1140880040	Benzoyl Peroxide	benzoyl peroxide product	D10AE01		benzoyl peroxide product	1140880040	D10AE01	Benzoyl Peroxide
1140870840	Zinc Sulfate	solvazinc 200mg effervescent tablet	A12CB01		solvazinc 200mg effervescent tablet	1140870840	A12CB01	Zinc Sulfate
1140910368	Petrolatum	paraffin-white soft	D02AC		paraffin-white soft	1140910368	D02AC	Petrolatum
1140876498	Soya Oil	soya oil 84.75% bath oil	D02A		soya oil 84.75% bath oil	1140876498	D02A	Soya Oil
1140870568	Erythropoietin	erythropoietin product	B03XA01		erythropoietin product	1140870568	B03XA01	Erythropoietin
1140868650	Somatropin Recombinant	norditropin(epr) 12iu(4mg) injection (pdr for recon)+diluent	H01AC01		norditropin(epr) 12iu(4mg) injection (pdr for recon)+diluent	1140868650	H01AC01	Somatropin Recombinant
1140870328	Folic Acid |Iron	pregaday tablet	B03AD03		pregaday tablet	1140870328	B03AD03	Folic Acid |Iron
1140888496	Torasemide	torasemide	C03CA04		torasemide	1140888496	C03CA04	Torasemide
1140872098	Phenytoin	phenytoin product	N03AB02		phenytoin product	1140872098	N03AB02	Phenytoin
1140871712	Morphine	oramorph sr 10mg m/r tablet	N02AA01		oramorph sr 10mg m/r tablet	1140871712	N02AA01	Morphine
1140861834	Tranexamic Acid	cyklokapron 500mg tablet	B02AA02		cyklokapron 500mg tablet	1140861834	B02AA02	Tranexamic Acid
1140871966	Acetaminophen |Isometheptene	midrid capsule	N02BE51		midrid capsule	1140871966	N02BE51	Acetaminophen |Isometheptene
1141157452	Indomethacin	indomethacin product	C01EB03 |M01AB01 |M02AA23 |S01BC01		indomethacin product	1141157452	C01EB03 |M01AB01 |M02AA23 |S01BC01	Indomethacin
1141194228	Cetirizine	numark hayfever and allergy relief 10mg tablet	R06AE07		numark hayfever and allergy relief 10mg tablet	1141194228	R06AE07	Cetirizine
1140864172	Levonorgestrel	norplant 38mg subdermal implant	G03AC03	G03	norplant 38mg subdermal implant	1140864172	G03AC03	Levonorgestrel
1140916846	Mupirocin	bactroban 2% nasal ointment	D06AX09		bactroban 2% nasal ointment	1140916846	D06AX09	Mupirocin
1140863416	Chlorpromazine	largactil 10mg tablet	N05AA01		largactil 10mg tablet	1140863416	N05AA01	Chlorpromazine
1140860304	Sotalol	beta-cardone 40mg tablet	C07AA07		beta-cardone 40mg tablet	1140860304	C07AA07	Sotalol
1140909500	Cimetidine	tagamet 100 tablet	A02BA01		tagamet 100 tablet	1140909500	A02BA01	Cimetidine
1140866416	Amiloride |Hydrochlorothiazide	moduret 25 tablet	C03EA01		moduret 25 tablet	1140866416	C03EA01	Amiloride |Hydrochlorothiazide
1140880390	Nystatin |Chlorhexidine	nystatin+chlorhexidine hydrochloride 100000units/1%/g cream	D08AC02		nystatin+chlorhexidine hydrochloride 100000units/1%/g cream	1140880390	D08AC02	Nystatin |Chlorhexidine
1140875552	Aciclovir	zovirax 3% eye ointment	S01AD03		zovirax 3% eye ointment	1140875552	S01AD03	Aciclovir
1140881612	Naproxen |Misoprostol	naproxen+misoprostol	M01AE56		naproxen+misoprostol	1140881612	M01AE56	Naproxen |Misoprostol
1140866356	Bumetanide	burinex a tablet	C03CA02		burinex a tablet	1140866356	C03CA02	Bumetanide
1140880014	Salicylic Acid	salicylic acid	D01AE12 |S01BC08		salicylic acid	1140880014	D01AE12 |S01BC08	Salicylic Acid
1141177080	Oxybutynin	ditropan xl 5mg m/r tablet	G04BD04		ditropan xl 5mg m/r tablet	1141177080	G04BD04	Oxybutynin
1141157358	Clindamycin	clindamycin product	D10AF01 |G01AA10 |J01FF01		clindamycin product	1141157358	D10AF01 |G01AA10 |J01FF01	Clindamycin
1140857704	Estriol	ovestin 250micrograms tablet	G03CA04	G03	ovestin 250micrograms tablet	1140857704	G03CA04	Estriol
1140881624	Danthron |Docusate	co-danthrusate	A06AG10		co-danthrusate	1140881624	A06AG10	Danthron |Docusate
1141166748	Capsaicin	zacin 0.025% cream	M02AB01		zacin 0.025% cream	1141166748	M02AB01	Capsaicin
1140876652	Sodium Chloride	sodium chloride product	A12CA01 |B05CB01 |B05XA03 |S01XA03		sodium chloride product	1140876652	A12CA01 |B05CB01 |B05XA03 |S01XA03	Sodium Chloride
1141165028	Hypromellose	artelac 0.32% single-use eye drops	S01XA20		artelac 0.32% single-use eye drops	1141165028	S01XA20	Hypromellose
1140876430	Urea	urea 10% cream	D02A		urea 10% cream	1140876430	D02A	Urea
1141157394	Goserelin	goserelin product	L02AE03		goserelin product	1141157394	L02AE03	Goserelin
1140882962	Menotropins	human menopausal gonadotrophins	G03GA02	G03	human menopausal gonadotrophins	1140882962	G03GA02	Menotropins
1140852996	Thiamine |Sodium Glycerophosphate |Calcium Glycerophosphate |Manganese Glycerophosphate	metatone tonic	A11EC		metatone tonic	1140852996	A11EC	Thiamine |Sodium Glycerophosphate |Calcium Glycerophosphate |Manganese Glycerophosphate
1141166196	Etonogestrel	etonogestrel	G03AC08	G03	etonogestrel	1141166196	G03AC08	Etonogestrel
1140871782	Morphine	mst continus 60mg m/r tablet	N02AA01		mst continus 60mg m/r tablet	1140871782	N02AA01	Morphine
1141181656	Indomethacin	indometacin product	C01EB03 |M01AB01 |M02AA23 |S01BC01		indometacin product	1141181656	C01EB03 |M01AB01 |M02AA23 |S01BC01	Indomethacin
1140870232	Megestrol Acetate	megace 40mg tablet	L02AB01		megace 40mg tablet	1140870232	L02AB01	Megestrol Acetate
1140888590	Colestipol	colestipol	C10AC02		colestipol	1140888590	C10AC02	Colestipol
1141173910	Ritonavir |Lopinavir	lopinavir+ritonavir	J05AR10		lopinavir+ritonavir	1141173910	J05AR10	Ritonavir |Lopinavir
1140874484	Chloroquine	avloclor 250mg tablet	P01BA01		avloclor 250mg tablet	1140874484	P01BA01	Chloroquine
1140874240	Amphotericin B	amphotericin	A01AB04 |A07AA07 |G01AA03 |J02AA01		amphotericin	1140874240	A01AB04 |A07AA07 |G01AA03 |J02AA01	Amphotericin B
1140910728	Clodronic Acid	clodronate disodium	M05BA02		clodronate disodium	1140910728	M05BA02	Clodronic Acid
1140910424	Hydrocortisone	hc - hydrocortisone	D07AA02		hc - hydrocortisone	1140910424	D07AA02	Hydrocortisone
1140882820	Hydrocortisone |Lactic Acid |Urea	calmurid hc cream	D07XA		calmurid hc cream	1140882820	D07XA	Hydrocortisone |Lactic Acid |Urea
1141157482	Scopolamine	hyoscine product	A04AD01 |N05CM05 |S01FA02		hyoscine product	1141157482	A04AD01 |N05CM05 |S01FA02	Scopolamine
1141186288	Aciclovir	clearsore aciclovir 5% cream	D06BB03		clearsore aciclovir 5% cream	1141186288	D06BB03	Aciclovir
1140865378	Dicyclomine	dicyclomine hydrochloride	A03AA07		dicyclomine hydrochloride	1140865378	A03AA07	Dicyclomine
1140909712	Pentoxifylline	pentoxifylline	C04AD03		pentoxifylline	1140909712	C04AD03	Pentoxifylline
1140875870	Acetazolamide	diamox 250mg tablet	S01EC01		diamox 250mg tablet	1140875870	S01EC01	Acetazolamide
1140871738	Buprenorphine	temgesic 400mcg sublingual tablet	N02AE01		temgesic 400mcg sublingual tablet	1140871738	N02AE01	Buprenorphine
1141175756	Acetylsalicylic Acid |Metoclopramide	migramax sachet powder	N02BA51		migramax sachet powder	1141175756	N02BA51	Acetylsalicylic Acid |Metoclopramide
1140884090	Neomycin	neomycin product	A01AB08 |A07AA01 |B05CA09 |D06AX04 |J01GB05 |R02AB01 |S01AA03 |S02AA07 |S03AA01		neomycin product	1140884090	A01AB08 |A07AA01 |B05CA09 |D06AX04 |J01GB05 |R02AB01 |S01AA03 |S02AA07 |S03AA01	Neomycin
1141153134	Ibuprofen	anadin ibuprofen 200mg tablet	M01AE01		anadin ibuprofen 200mg tablet	1141153134	M01AE01	Ibuprofen
1141176854	Bupropion	bupropion	N06AX12		bupropion	1141176854	N06AX12	Bupropion
1140874306	Itraconazole	sporanox 100mg capsule	J02AC02		sporanox 100mg capsule	1140874306	J02AC02	Itraconazole
1140866612	Propafenone	arythmol 150mg tablet	C01BC03		arythmol 150mg tablet	1140866612	C01BC03	Propafenone
1140856454	Dihydrocodeine	df118 30mg tablet	N02AA08		df118 30mg tablet	1140856454	N02AA08	Dihydrocodeine
1140871616	Tiaprofenic Acid	surgam 200mg tablet	M01AE11		surgam 200mg tablet	1140871616	M01AE11	Tiaprofenic Acid
1140883076	Sorbitol |Sodium Citrate |Sodium Alkyldulphoacetate |Sorbic Acid	micralax micro-enema	A06AG11		micralax micro-enema	1140883076	A06AG11	Sorbitol |Sodium Citrate |Sodium Alkyldulphoacetate |Sorbic Acid
1140875628	Capsaicin	axsain cream	M02AB01		axsain cream	1140875628	M02AB01	Capsaicin
1140875308	Sodium Aurothiomalate	myocrisin 50mg/0.5ml injection	M01CB01		myocrisin 50mg/0.5ml injection	1140875308	M01CB01	Sodium Aurothiomalate
1141162940	Mineral Oil |Cetyl Dimeticone	e45 emollient bath oil	D02A		e45 emollient bath oil	1141162940	D02A	Mineral Oil |Cetyl Dimeticone
1140878426	Coal Tar	polytar emollient bath additive	D05AA		polytar emollient bath additive	1140878426	D05AA	Coal Tar
1140861434	Naftidrofuryl Oxalate	praxilene 100mg capsule	C04AX21		praxilene 100mg capsule	1140861434	C04AX21	Naftidrofuryl Oxalate
1140870200	Octreotide	octreotide	H01CB02		octreotide	1140870200	H01CB02	Octreotide
1141188530	Cholecalciferol |Niacin |Calcium Gluconate	crampex tablet	A12AX		crampex tablet	1141188530	A12AX	Cholecalciferol |Niacin |Calcium Gluconate
1140880142	Erythromycin	stiemycin solution	D10AF02		stiemycin solution	1140880142	D10AF02	Erythromycin
1141186100	Clotrimazole	canesten complete cream	G01AF02		canesten complete cream	1141186100	G01AF02	Clotrimazole
1140881876	Minoxidil	regaine regular strength 20mg/ml topical liquid	D11AX		regaine regular strength 20mg/ml topical liquid	1140881876	D11AX	Minoxidil
1140863070	Triprolidine |Pseudoephedrine	actifed tablet	R01BA52		actifed tablet	1140863070	R01BA52	Triprolidine |Pseudoephedrine
1140875338	Nabumetone	relifex 500mg tablet	M01AX01		relifex 500mg tablet	1140875338	M01AX01	Nabumetone
1140866092	Metolazone	metolazone	C03BA08		metolazone	1140866092	C03BA08	Metolazone
